,sex,age,geo_niv_0,geo_niv_1,geo_niv_2,region,icd10_niv_0,icd10_nom_niv_0,icd10_niv_1,icd10_nom_niv_1,icd10_niv_2,icd10_nom_niv_2,icd10_niv_3,maladies,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
6310,T,TOTAL,FR,FR8,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",M_OTH,Autres maladies du systeme osteo-articulaire. des muscles et du tissu conjonctif ,4.26,5.22,10.27,5.97,3.17,7.1,5.2,6.6,4.0,5.7,3.1,5.2,5.7,5.4,5.5,4.5,3.8,6.2,4.2,3.9,3.9,4.3
6311,T,TOTAL,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",M_OTH,Autres maladies du systeme osteo-articulaire. des muscles et du tissu conjonctif ,: ,,,2.28,2.25,3.8,2.7,2.0,3.1,1.3,2.0,2.3,2.1,1.4,1.9,,,,,,,
6312,T,TOTAL,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",M_OTH,Autres maladies du systeme osteo-articulaire. des muscles et du tissu conjonctif ,: ,,,3.1,4.87,3.1,3.8,3.5,3.3,3.0,3.5,1.5,2.0,2.3,2.1,,,,,,,
6313,T,TOTAL,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",M_OTH,Autres maladies du systeme osteo-articulaire. des muscles et du tissu conjonctif ,: ,,,0.41,1.68,1.3,1.3,1.4,,1.9,2.0,0.5,1.1,1.7,1.7,,,,,,,
6314,T,TOTAL,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",M_OTH,Autres maladies du systeme osteo-articulaire. des muscles et du tissu conjonctif ,: ,,,2.99,2.53,2.3,2.4,2.7,2.2,1.9,2.2,2.5,2.4,1.9,1.5,,,,,,,
6315,T,TOTAL,FR,FR,FR,France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,15.2,13.97,13.33,13.33,12.93,15.4,14.7,14.4,13.6,13.4,13.6,12.8,13.8,13.3,12.6,,,,,,,
6316,T,TOTAL,FR,FR1,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,10.18,9.44,9.28,9.53,10.05,11.2,10.5,10.4,10.3,9.8,9.7,9.4,10.6,10.4,9.6,9.6,10.6,10.1,9.3,9.5,10.0,10.1
6317,T,TOTAL,FR,FR2,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,17.39,16.35,17.41,14.94,15.47,19.2,17.3,17.1,15.2,13.5,14.5,15.0,14.5,13.2,14.0,13.0,14.9,12.9,13.7,13.4,13.5,11.9
6318,T,TOTAL,FR,FR2,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,18.87,17.08,14.95,16.37,15.94,16.6,17.3,16.5,15.6,14.9,15.3,13.8,15.0,14.2,14.0,13.0,13.9,13.0,13.3,13.5,13.6,11.6
6319,T,TOTAL,FR,FR2,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,15.62,12.33,13.4,12.72,12.65,16.8,15.1,14.8,13.5,14.7,13.3,13.0,15.1,12.8,14.6,12.4,13.7,12.9,13.0,13.6,13.4,13.1
6320,T,TOTAL,FR,FR2,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,17.25,14.46,15.23,16.67,14.18,15.8,15.3,15.0,14.8,16.0,16.5,14.0,15.4,13.9,13.7,12.9,13.8,13.7,14.5,13.0,12.2,13.7
6321,T,TOTAL,FR,FR2,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,17.17,15.21,14.0,14.75,12.67,15.8,14.3,15.6,15.4,13.3,14.7,13.5,13.8,14.2,11.7,13.4,13.3,10.6,12.1,11.3,13.7,12.4
6322,T,TOTAL,FR,FR2,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,18.34,16.99,17.81,16.58,17.72,18.8,18.6,16.8,18.3,17.6,16.8,15.8,16.5,16.5,14.7,15.4,14.6,15.2,15.6,16.4,16.1,15.8
6323,T,TOTAL,FR,FR3,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,17.72,16.97,15.78,16.01,15.5,19.2,18.5,17.8,16.4,15.7,15.1,14.0,15.6,14.9,13.1,12.5,14.5,12.8,12.8,12.8,11.6,11.8
6324,T,TOTAL,FR,FR4,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,18.4,16.79,15.98,16.56,15.87,17.2,15.3,13.4,15.9,15.4,13.9,13.3,14.1,14.4,11.5,11.9,12.2,12.3,13.2,11.4,12.2,11.5
6325,T,TOTAL,FR,FR4,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,14.45,14.38,13.66,13.85,12.71,14.2,15.3,14.1,12.1,14.1,14.0,11.2,11.6,11.1,11.4,9.8,11.7,11.4,10.3,10.4,12.3,8.9
6326,T,TOTAL,FR,FR4,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,16.7,14.76,14.77,11.3,13.03,14.7,13.4,11.5,14.6,11.6,13.6,12.1,13.2,12.3,11.6,11.4,11.1,10.8,11.0,9.7,11.5,10.9
6327,T,TOTAL,FR,FR5,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,14.58,14.04,12.43,13.3,10.42,14.6,14.0,13.7,13.0,11.5,12.5,12.1,13.3,11.0,12.2,10.9,11.7,10.6,10.6,11.8,11.8,10.4
6328,T,TOTAL,FR,FR5,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,14.29,12.66,12.22,13.18,11.0,13.6,13.7,13.9,13.0,13.3,13.0,12.1,13.2,11.8,11.2,11.6,12.8,11.7,11.1,12.4,11.7,10.5
6329,T,TOTAL,FR,FR5,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,17.44,14.39,15.28,14.71,14.43,16.7,17.0,15.1,15.6,13.6,16.1,15.2,16.2,14.0,15.2,13.6,13.6,13.6,14.2,13.8,14.9,15.0
6330,T,TOTAL,FR,FR6,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,16.16,15.72,15.53,14.49,13.27,16.1,15.8,17.0,13.4,13.6,14.0,14.2,14.6,14.7,13.6,13.9,14.3,13.8,14.6,13.7,14.4,14.1
6331,T,TOTAL,FR,FR6,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,16.81,15.05,13.12,15.42,13.52,16.6,13.7,14.5,13.3,14.1,14.8,14.6,15.1,15.5,13.2,13.0,14.3,15.7,15.2,15.1,13.8,15.7
6332,T,TOTAL,FR,FR6,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,19.56,21.05,17.65,14.63,18.25,17.1,19.7,18.1,15.0,20.0,17.4,17.5,15.9,16.0,18.0,13.6,17.7,16.9,17.1,18.1,16.3,17.1
6333,T,TOTAL,FR,FR7,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,12.98,12.02,12.5,12.47,10.8,14.3,12.9,13.2,12.0,11.7,12.4,11.7,12.7,12.2,12.1,10.6,12.4,12.1,11.6,11.9,11.9,11.5
6334,T,TOTAL,FR,FR7,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,18.46,16.59,16.86,16.82,16.49,18.1,19.2,18.0,18.1,17.4,17.2,15.1,17.2,17.3,14.6,15.4,16.1,15.7,15.4,16.6,16.4,17.1
6335,T,TOTAL,FR,FR8,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,18.56,16.79,16.0,15.44,14.26,19.7,18.7,17.6,16.5,17.4,16.3,14.6,17.1,16.8,14.9,16.3,17.2,16.0,15.2,15.9,16.9,18.5
6336,T,TOTAL,FR,FR8,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,17.87,16.9,16.88,15.3,15.53,18.2,17.4,17.2,15.4,15.6,16.5,15.5,15.8,15.7,14.9,15.6,15.4,14.8,15.1,14.6,14.7,14.9
6337,T,TOTAL,FR,FR8,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,17.94,13.52,13.38,14.78,15.54,18.0,15.3,11.2,14.3,14.8,14.7,14.0,16.7,17.4,14.4,15.0,15.6,8.9,12.7,15.8,18.2,7.0
6338,T,TOTAL,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,: ,,,11.16,12.37,14.0,13.2,13.2,12.8,16.2,10.6,13.0,8.9,8.1,8.4,,,,,,,
6339,T,TOTAL,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,: ,,,6.98,11.02,14.5,12.6,9.6,13.8,9.1,15.6,11.6,9.9,13.1,14.7,,,,,,,
6340,T,TOTAL,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,: ,,,4.54,4.61,5.2,5.3,4.5,7.4,2.9,3.5,2.5,6.3,5.5,4.6,,,,,,,
6341,T,TOTAL,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N,Maladies de l'appareil genito-urinaire ,: ,,,8.25,8.54,7.4,8.9,10.7,7.1,8.0,9.6,10.9,9.7,10.5,9.1,,,,,,,
6342,T,TOTAL,FR,FR,FR,France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,11.49,10.67,10.32,10.4,10.07,12.0,11.5,11.2,10.6,10.5,10.5,10.1,10.3,10.3,9.6,,,,,,,
6343,T,TOTAL,FR,FR1,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,6.92,6.78,6.87,7.06,7.33,8.4,8.1,7.8,7.6,7.3,7.2,6.9,7.4,7.7,7.0,6.9,7.3,7.2,6.3,6.7,7.3,7.3
6344,T,TOTAL,FR,FR2,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,12.54,12.32,13.22,11.43,12.19,14.4,13.5,13.9,11.6,11.0,10.1,11.0,9.6,9.3,10.5,9.8,10.3,8.3,9.9,9.9,10.0,7.4
6345,T,TOTAL,FR,FR2,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,14.47,13.15,12.25,12.89,12.24,13.0,13.8,13.8,12.0,11.9,11.7,10.6,11.3,11.4,10.3,10.3,10.6,9.7,10.3,10.3,10.7,7.7
6346,T,TOTAL,FR,FR2,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,12.19,9.96,10.16,10.18,9.82,13.6,11.4,11.3,10.0,11.6,10.2,10.1,11.5,10.0,11.2,8.9,10.3,9.2,9.1,9.4,9.4,9.5
6347,T,TOTAL,FR,FR2,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,13.46,11.51,12.28,12.39,11.13,12.7,11.8,11.7,11.9,12.3,13.1,11.4,11.5,11.1,10.2,9.8,10.4,10.6,11.2,10.2,8.6,10.5
6348,T,TOTAL,FR,FR2,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,12.84,11.69,11.7,11.51,10.43,12.9,11.1,12.3,12.5,10.4,11.7,10.7,11.2,11.4,9.6,10.5,10.5,7.7,10.1,8.6,10.5,8.7
6349,T,TOTAL,FR,FR2,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,13.58,12.97,12.87,12.8,13.7,14.4,14.9,12.4,13.9,13.3,13.2,11.9,11.6,12.5,11.2,11.3,10.3,11.0,10.8,11.7,11.1,11.3
6350,T,TOTAL,FR,FR3,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,14.15,13.74,12.42,13.18,12.58,15.7,15.3,14.6,13.5,12.9,12.5,11.8,12.5,12.2,10.4,10.1,10.9,10.1,10.0,10.1,8.8,9.2
6351,T,TOTAL,FR,FR4,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,14.38,13.24,12.78,12.94,13.11,13.9,12.3,10.1,12.8,12.3,10.4,11.2,10.6,11.6,9.0,8.9,9.3,9.2,10.2,8.0,8.3,7.9
6352,T,TOTAL,FR,FR4,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,11.1,10.92,11.2,10.69,9.43,10.7,11.2,10.5,8.9,10.4,9.9,8.8,7.8,8.3,8.5,7.4,8.2,7.4,7.5,7.7,8.5,6.8
6353,T,TOTAL,FR,FR4,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,13.14,11.62,11.97,9.43,10.05,11.8,11.1,8.7,12.4,9.2,11.1,9.9,11.3,10.8,9.1,8.6,9.1,7.8,7.7,6.9,8.4,7.8
6354,T,TOTAL,FR,FR5,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,11.68,10.69,9.99,10.26,8.68,11.6,11.2,11.0,10.2,9.5,10.1,9.8,10.2,8.7,9.6,8.4,8.1,7.7,7.8,9.1,8.6,7.1
6355,T,TOTAL,FR,FR5,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,11.38,10.13,9.65,10.5,8.58,11.1,11.0,10.9,10.2,10.7,9.5,9.9,10.2,8.8,8.3,8.4,9.0,8.5,8.2,9.0,8.1,8.1
6356,T,TOTAL,FR,FR5,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,14.23,10.67,12.38,11.97,11.68,13.9,12.9,11.2,13.1,11.3,12.6,11.9,11.9,10.7,12.7,10.4,9.7,9.5,9.8,9.8,11.7,10.0
6357,T,TOTAL,FR,FR6,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,11.84,11.05,11.47,10.52,10.12,11.7,12.2,12.7,10.7,10.3,10.1,10.6,10.9,11.6,10.7,10.5,10.3,9.5,11.2,10.2,10.6,10.2
6358,T,TOTAL,FR,FR6,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,12.6,12.04,9.71,11.88,9.85,13.4,10.8,11.3,10.6,11.3,12.0,11.7,11.7,12.7,10.5,10.1,11.2,12.2,12.1,12.1,11.0,12.1
6359,T,TOTAL,FR,FR6,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,15.35,16.98,14.66,12.47,15.41,13.6,15.4,13.8,12.5,15.9,12.9,13.4,13.1,13.2,13.5,10.1,13.1,12.2,14.3,13.3,11.3,13.1
6360,T,TOTAL,FR,FR7,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,10.05,9.19,9.65,9.78,8.63,10.8,10.2,9.9,9.2,8.8,9.5,9.0,9.1,9.1,8.7,7.5,8.8,8.5,8.1,8.2,8.0,7.9
6361,T,TOTAL,FR,FR7,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,13.04,12.7,13.4,12.99,12.94,14.3,14.1,14.4,14.1,13.3,14.1,11.1,12.7,13.2,11.8,11.8,11.7,12.2,12.4,13.5,12.7,12.9
6362,T,TOTAL,FR,FR8,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,14.48,13.9,12.72,13.34,11.36,15.8,15.0,14.8,13.0,14.2,12.9,12.1,13.3,13.4,11.9,12.6,12.8,12.2,11.8,12.7,13.4,14.1
6363,T,TOTAL,FR,FR8,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,12.9,11.93,12.39,11.82,11.67,13.4,13.2,13.4,11.8,11.8,13.3,12.1,12.1,12.2,11.5,12.2,11.8,11.4,11.6,11.9,11.8,12.4
6364,T,TOTAL,FR,FR8,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,14.6,11.06,11.51,13.21,13.95,15.4,13.3,9.5,12.3,12.1,11.7,12.9,12.1,14.1,12.5,13.5,13.7,8.5,12.0,13.9,17.0,5.8
6365,T,TOTAL,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,: ,,,9.79,10.8,10.0,10.0,9.6,9.6,12.4,8.1,9.8,7.1,6.5,5.6,,,,,,,
6366,T,TOTAL,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,: ,,,4.4,7.94,10.2,9.6,7.1,8.5,5.8,11.8,8.1,5.9,8.2,8.5,,,,,,,
6367,T,TOTAL,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,: ,,,3.3,4.19,3.5,4.9,4.1,6.5,2.4,2.5,2.0,5.8,5.0,2.9,,,,,,,
6368,T,TOTAL,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N00-N29,Maladies du rein et de l'uretere,: ,,,6.33,6.5,6.1,7.3,9.5,5.7,7.0,8.0,8.9,8.6,8.5,7.2,,,,,,,
6369,T,TOTAL,FR,FR,FR,France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N_OTH,Autres maladies de l'appareil genito-urinaire ,3.71,3.3,3.01,2.93,2.87,3.4,3.2,3.2,3.0,3.0,3.1,2.8,3.5,3.0,3.0,,,,,,,
6370,T,TOTAL,FR,FR1,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N_OTH,Autres maladies de l'appareil genito-urinaire ,3.26,2.66,2.41,2.47,2.71,2.8,2.4,2.6,2.7,2.5,2.4,2.4,3.2,2.8,2.6,2.7,3.3,2.9,3.0,2.8,2.7,2.7
6371,T,TOTAL,FR,FR2,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N_OTH,Autres maladies de l'appareil genito-urinaire ,4.85,4.03,4.18,3.51,3.29,4.9,3.8,3.2,3.7,2.5,4.4,4.0,4.9,3.9,3.5,3.1,4.6,4.6,3.8,3.6,3.5,4.5
6372,T,TOTAL,FR,FR2,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N_OTH,Autres maladies de l'appareil genito-urinaire ,4.39,3.93,2.7,3.48,3.7,3.5,3.5,2.7,3.6,3.1,3.6,3.3,3.7,2.8,3.7,2.7,3.2,3.3,3.0,3.2,3.0,3.9
6373,T,TOTAL,FR,FR2,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N_OTH,Autres maladies de l'appareil genito-urinaire ,3.44,2.37,3.24,2.54,2.82,3.2,3.7,3.5,3.5,3.1,3.1,2.9,3.6,2.8,3.5,3.5,3.4,3.7,3.9,4.2,4.0,3.6
6374,T,TOTAL,FR,FR2,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N_OTH,Autres maladies de l'appareil genito-urinaire ,3.79,2.95,2.95,4.28,3.05,3.1,3.5,3.3,3.0,3.7,3.4,2.6,3.9,2.8,3.5,3.1,3.4,3.1,3.3,2.8,3.6,3.2
6375,T,TOTAL,FR,FR2,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N_OTH,Autres maladies de l'appareil genito-urinaire ,4.33,3.51,2.3,3.25,2.24,2.9,3.2,3.3,2.9,2.9,3.0,2.8,2.6,2.8,2.1,2.9,2.9,2.9,2.0,2.8,3.2,3.7
6376,T,TOTAL,FR,FR2,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N_OTH,Autres maladies de l'appareil genito-urinaire ,4.75,4.02,4.94,3.78,4.02,4.4,3.7,4.3,4.5,4.3,3.6,3.9,4.9,4.0,3.5,4.1,4.3,4.2,4.8,4.7,5.0,4.5
6377,T,TOTAL,FR,FR3,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N_OTH,Autres maladies de l'appareil genito-urinaire ,3.57,3.24,3.35,2.84,2.92,3.5,3.2,3.2,2.9,2.8,2.5,2.2,3.1,2.8,2.7,2.4,3.6,2.7,2.8,2.7,2.8,2.7
6378,T,TOTAL,FR,FR4,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,N,Maladies de l'appareil genito-urinaire ,N_OTH,Autres maladies de l'appareil genito-urinaire ,4.02,3.55,3.2,3.62,2.77,3.3,3.0,3.2,3.1,3.1,3.5,2.1,3.5,2.8,2.6,3.0,2.9,3.1,3.0,3.4,3.9,3.6
