,sex,age,geo_niv_0,geo_niv_1,nom_geo_niv_1,geo_niv_2,region,icd10_niv_0,icd10_nom_niv_1,icd10_niv_1,icd10_nom_niv_1.1,icd10_niv_2,icd10_nom_niv_2,icd10_niv_3,maladies,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
1597,M,TOTAL,FR,FR6,Sud-Ouest  ,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,23.41,21.2,22.26,20.99,17.29,19.1,22.2,17.0,17.9,18.7,22.2,19.8,21.7,19.9,20.5,22.1,28.9,31.1,30.1,28.0,29.5,29.3
1598,M,TOTAL,FR,FR6,Sud-Ouest  ,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,20.7,18.4,17.14,19.57,18.52,16.9,18.1,19.8,18.4,15.0,21.5,14.9,20.2,19.5,15.9,18.5,31.2,32.6,36.2,34.0,29.0,29.3
1599,M,TOTAL,FR,FR6,Sud-Ouest  ,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,20.57,20.0,23.37,22.49,19.63,17.6,22.1,14.8,22.5,23.4,24.4,15.7,18.6,23.3,25.1,28.4,37.8,37.8,37.7,44.0,40.2,40.7
1600,M,TOTAL,FR,FR7,Centre-Est  ,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,16.2,13.22,15.43,15.47,13.36,14.5,14.4,14.4,13.8,12.4,14.7,11.7,17.3,15.7,13.4,15.7,26.2,26.1,26.3,27.6,26.3,25.6
1601,M,TOTAL,FR,FR7,Centre-Est  ,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,22.36,22.87,22.64,21.93,15.57,18.2,22.6,19.5,19.7,17.0,20.3,18.6,21.5,22.0,20.5,19.3,32.8,34.9,31.6,31.7,32.8,32.7
1602,M,TOTAL,FR,FR8,Mediterranee ,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,23.47,22.89,22.1,23.57,21.89,23.4,21.5,19.6,22.3,18.3,19.3,19.7,25.4,22.1,20.0,25.0,34.5,30.7,32.7,34.0,31.5,34.8
1603,M,TOTAL,FR,FR8,Mediterranee ,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,22.85,20.0,23.05,24.06,20.93,20.6,22.8,19.6,23.1,20.4,25.0,20.6,24.9,20.6,24.0,23.8,38.0,36.1,33.3,31.0,34.6,31.5
1604,M,TOTAL,FR,FR8,Mediterranee ,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,15.0,17.66,22.88,14.13,10.36,17.7,17.9,9.4,20.4,15.2,16.2,17.2,13.1,14.9,13.6,10.0,24.2,25.2,20.5,15.8,17.3,20.5
1605,M,TOTAL,,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,,,,14.21,17.39,15.7,10.9,14.8,11.4,10.0,10.5,15.9,8.7,17.0,12.2,,,,,,,
1606,M,TOTAL,,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,,,,7.31,15.58,17.6,13.1,16.3,17.9,18.3,16.7,15.2,17.4,18.5,17.5,,,,,,,
1607,M,TOTAL,,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,,,,4.96,9.27,3.5,5.3,5.5,8.4,5.8,2.0,6.1,5.3,3.3,6.9,,,,,,,
1608,M,TOTAL,,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,,,,7.66,8.2,15.0,9.3,11.9,11.8,12.0,9.0,9.4,10.0,12.6,13.1,,,,,,,
1609,M,TOTAL,FR,FR1,ile de France,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,11.29,11.14,11.53,10.75,10.39,10.5,10.4,9.8,10.4,10.0,10.4,9.8,11.4,10.1,10.3,10.6,20.1,18.6,19.0,20.3,19.3,17.8
1610,M,TOTAL,FR,FR2,Bassin Parisien ,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,26.37,21.92,21.79,21.16,24.4,22.9,21.7,22.1,20.6,19.8,23.0,19.8,18.8,17.0,18.3,21.8,37.0,35.5,36.8,35.1,34.2,31.0
1611,M,TOTAL,FR,FR2,Bassin Parisien ,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,22.78,18.45,22.76,18.95,22.28,17.0,18.5,20.0,17.9,18.4,20.9,16.9,19.9,20.9,21.6,17.5,35.8,37.3,36.4,36.3,31.4,28.2
1612,M,TOTAL,FR,FR2,Bassin Parisien ,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,14.43,17.6,16.1,16.69,16.28,15.0,13.7,15.5,16.9,14.6,16.8,14.9,19.1,16.8,16.6,16.7,29.9,29.9,27.4,33.1,29.6,24.9
1613,M,TOTAL,FR,FR2,Bassin Parisien ,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,19.05,15.33,18.48,20.22,17.29,14.4,16.6,20.3,17.8,17.1,18.7,18.7,21.5,16.6,16.7,16.4,32.0,33.7,30.3,28.9,31.3,29.0
1614,M,TOTAL,FR,FR2,Bassin Parisien ,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,23.13,20.63,19.83,19.14,21.25,15.4,16.5,16.0,18.5,14.7,18.2,16.7,20.6,14.7,17.5,13.7,31.2,29.5,31.7,30.2,30.0,30.1
1615,M,TOTAL,FR,FR2,Bassin Parisien ,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,21.73,19.59,24.03,19.12,19.73,19.5,17.7,19.9,19.1,19.8,20.1,18.8,20.5,20.0,19.4,22.8,41.0,36.7,33.2,35.0,32.5,32.1
1616,M,TOTAL,FR,FR3,Nord - Pas-de-Calais ,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,24.78,21.2,23.41,23.29,22.62,20.4,21.1,23.0,22.3,22.0,22.8,21.9,23.6,22.6,20.3,24.4,40.4,38.1,37.4,39.3,37.8,35.5
1617,M,TOTAL,FR,FR4,Est  ,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,31.12,26.17,26.98,26.35,28.43,25.2,27.3,29.3,28.3,25.9,26.4,27.9,29.8,26.9,26.3,25.7,40.1,44.5,38.1,39.8,38.3,34.3
1618,M,TOTAL,FR,FR4,Est  ,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,23.41,20.74,18.43,20.9,19.85,18.4,20.5,17.7,16.5,18.0,19.4,17.9,17.1,18.9,20.7,17.5,28.7,32.7,28.9,27.4,28.5,27.4
1619,M,TOTAL,FR,FR4,Est  ,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,21.06,17.26,19.7,20.59,20.61,17.2,16.5,19.0,16.3,17.6,19.3,18.2,17.5,16.7,16.4,20.8,33.9,33.7,30.2,35.9,32.7,26.9
1620,M,TOTAL,FR,FR5,Ouest  ,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,19.91,14.46,17.09,17.28,14.59,16.5,15.0,16.2,16.8,14.0,17.0,13.8,19.2,13.8,14.1,18.0,27.7,28.5,25.8,27.3,26.4,22.8
1621,M,TOTAL,FR,FR5,Ouest  ,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,27.89,23.53,23.06,22.75,20.66,21.3,21.0,20.9,22.8,21.1,22.1,21.6,24.6,22.7,20.1,23.4,37.2,38.2,38.3,38.4,37.8,30.9
1622,M,TOTAL,FR,FR5,Ouest  ,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,20.81,21.0,24.53,20.69,19.13,19.6,19.7,19.9,19.6,16.3,22.2,20.7,20.0,17.8,18.7,19.9,36.6,43.5,34.3,33.1,36.9,32.0
1623,M,TOTAL,FR,FR6,Sud-Ouest  ,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,20.72,16.69,19.57,18.84,16.53,17.6,15.6,16.0,16.5,17.8,18.4,16.8,17.8,18.3,15.0,16.6,38.3,39.2,37.0,36.5,34.7,31.9
1624,M,TOTAL,FR,FR6,Sud-Ouest  ,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,21.38,21.08,21.44,22.36,23.1,19.0,20.7,22.4,18.7,22.4,23.8,20.9,21.4,23.5,21.5,25.2,43.1,40.7,39.6,40.4,37.4,41.1
1625,M,TOTAL,FR,FR6,Sud-Ouest  ,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,31.27,26.2,24.78,23.61,23.27,30.4,24.3,30.2,23.9,31.1,31.0,19.4,34.7,25.9,24.2,26.4,49.4,54.1,45.6,45.5,39.6,48.1
1626,M,TOTAL,FR,FR7,Centre-Est  ,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,19.06,15.43,18.27,16.34,15.87,16.6,15.0,16.8,16.3,15.3,18.4,15.5,17.7,16.9,17.0,18.6,29.6,29.4,29.4,27.6,25.0,26.3
1627,M,TOTAL,FR,FR7,Centre-Est  ,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,24.77,21.2,21.42,17.97,19.69,24.8,18.6,18.3,20.8,20.6,21.4,17.7,22.3,17.8,19.9,22.1,41.2,39.8,37.7,34.5,35.1,32.6
1628,M,TOTAL,FR,FR8,Mediterranee ,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,24.59,20.93,23.54,21.26,19.71,19.4,19.5,19.9,20.5,20.6,22.7,20.8,23.6,22.1,18.8,20.5,40.1,40.0,36.0,39.9,37.9,34.0
1629,M,TOTAL,FR,FR8,Mediterranee ,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,22.97,19.21,20.14,20.97,20.38,17.5,18.3,19.5,16.8,15.7,18.7,16.3,15.6,14.8,14.2,15.2,34.8,35.4,31.0,33.5,29.7,29.6
1630,M,TOTAL,FR,FR8,Mediterranee ,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,15.63,15.77,15.25,12.85,16.19,15.7,26.6,20.9,15.0,13.9,16.2,18.0,13.9,14.1,19.6,15.4,41.4,36.3,34.7,35.4,29.9,24.5
1631,M,TOTAL,,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,,,,5.39,2.9,5.2,5.7,5.2,2.4,4.8,6.7,1.4,3.9,4.9,2.0,,,,,,,
1632,M,TOTAL,,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,,,,1.12,3.89,2.8,1.6,7.1,4.9,2.2,3.8,4.3,2.7,7.1,7.7,,,,,,,
1633,M,TOTAL,,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,,,,4.13,3.37,3.5,0.9,5.5,1.9,10.6,2.0,2.0,3.2,1.1,2.3,,,,,,,
1634,M,TOTAL,,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J44_J47,Autres maladies des voies respiratoires inferieures,,,,14.33,13.42,16.0,15.1,13.2,14.4,16.2,15.1,12.0,17.4,15.4,10.6,,,,,,,
1635,M,TOTAL,FR,FR1,ile de France,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,12.1,11.93,12.36,11.48,11.31,11.5,11.3,10.6,11.2,11.0,11.4,11.0,12.7,11.6,12.0,12.4,22.1,20.8,21.3,23.1,21.6,20.4
1636,M,TOTAL,FR,FR2,Bassin Parisien ,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,27.9,23.3,23.02,21.93,25.02,23.4,22.4,23.6,21.2,21.0,24.4,21.3,19.9,18.8,20.0,23.6,39.7,38.7,38.6,39.3,36.9,33.8
1637,M,TOTAL,FR,FR2,Bassin Parisien ,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,23.74,19.3,23.39,20.01,22.92,18.6,19.8,20.9,19.0,19.9,22.4,18.3,22.3,22.7,23.8,19.3,38.6,40.5,39.1,38.8,35.0,31.5
1638,M,TOTAL,FR,FR2,Bassin Parisien ,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,15.1,19.49,16.55,17.47,16.73,16.1,15.1,16.5,17.7,15.7,18.1,16.5,20.4,18.2,18.4,18.4,32.8,32.0,29.5,35.4,32.4,28.3
1639,M,TOTAL,FR,FR2,Bassin Parisien ,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,19.85,16.37,20.24,21.1,18.82,15.2,18.0,21.4,19.1,18.4,20.2,19.6,23.4,18.7,19.9,19.4,36.4,37.7,34.3,31.4,33.9,31.9
1640,M,TOTAL,FR,FR2,Bassin Parisien ,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,24.11,21.89,20.67,19.98,22.51,16.8,17.7,17.1,19.3,16.6,19.8,18.1,22.6,17.3,19.7,16.8,34.9,32.8,34.2,33.0,33.5,33.9
1641,M,TOTAL,FR,FR2,Bassin Parisien ,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,23.11,20.35,25.29,20.25,20.74,21.1,19.7,21.4,20.3,22.3,22.0,20.5,23.0,21.9,21.5,26.0,44.4,39.0,36.7,38.0,34.8,35.3
1642,M,TOTAL,FR,FR3,Nord - Pas-de-Calais ,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,25.49,21.96,24.07,24.26,23.65,21.3,22.2,23.9,23.7,23.0,24.4,22.7,25.5,24.8,22.2,27.0,43.3,40.9,41.0,42.6,40.7,38.1
1643,M,TOTAL,FR,FR4,Est  ,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,32.09,26.78,27.67,26.87,29.65,25.6,28.3,30.6,29.8,27.4,27.5,29.2,31.0,28.3,28.9,27.7,42.6,45.9,40.8,42.3,40.9,37.3
1644,M,TOTAL,FR,FR4,Est  ,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,24.17,21.17,19.09,21.56,20.18,19.8,21.2,18.7,17.4,19.7,20.1,18.7,18.2,20.2,22.9,19.3,30.4,35.4,31.0,30.1,30.9,29.6
1645,M,TOTAL,FR,FR4,Est  ,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,21.75,17.44,20.39,21.8,22.17,18.4,17.0,20.2,17.7,18.8,21.6,18.2,18.6,19.2,18.0,23.1,35.2,36.4,32.6,38.1,34.5,29.4
1646,M,TOTAL,FR,FR5,Ouest  ,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,20.84,15.68,18.48,18.85,15.27,17.9,15.6,17.1,18.1,15.5,18.3,15.1,20.9,16.0,16.9,20.9,31.0,32.4,29.5,31.5,30.1,27.6
1647,M,TOTAL,FR,FR5,Ouest  ,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,28.88,24.53,24.38,24.08,21.68,22.5,22.4,22.4,24.4,22.2,24.1,23.2,26.8,25.3,22.9,26.3,41.2,41.8,42.1,42.9,42.0,34.3
1648,M,TOTAL,FR,FR5,Ouest  ,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,22.18,22.37,25.57,22.54,19.94,20.8,21.3,21.3,22.2,18.1,23.2,22.4,22.9,19.1,21.0,22.3,39.8,46.5,38.5,37.4,39.3,34.4
1649,M,TOTAL,FR,FR6,Sud-Ouest  ,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,21.7,17.12,20.39,19.47,17.55,18.9,17.2,17.2,17.3,18.8,20.2,17.9,19.4,20.2,17.4,19.2,41.4,43.0,40.8,38.9,38.4,34.1
1650,M,TOTAL,FR,FR6,Sud-Ouest  ,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,22.47,21.97,22.55,22.92,23.38,19.6,21.2,23.1,19.6,23.5,24.8,22.0,22.7,25.1,23.8,27.3,45.2,43.3,42.9,43.7,40.5,44.2
1651,M,TOTAL,FR,FR6,Sud-Ouest  ,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,31.56,27.32,26.75,24.45,23.83,31.8,26.8,31.1,25.8,33.3,32.4,21.4,36.9,27.9,25.7,28.4,52.9,56.1,49.3,50.1,43.1,52.2
1652,M,TOTAL,FR,FR7,Centre-Est  ,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,19.84,16.22,18.82,17.05,16.48,17.2,15.7,18.0,17.1,16.3,19.5,16.9,19.0,18.6,18.2,20.0,32.1,31.7,31.5,30.1,27.9,29.5
1653,M,TOTAL,FR,FR7,Centre-Est  ,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,25.83,22.42,22.64,19.19,20.3,26.5,19.8,20.3,22.5,21.9,23.4,19.9,25.7,19.2,22.8,24.5,44.2,42.5,40.7,37.5,38.7,36.5
1654,M,TOTAL,FR,FR8,Mediterranee ,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,25.18,21.76,24.37,22.03,20.8,20.1,20.6,20.4,21.4,21.6,24.3,22.2,25.6,23.6,21.1,23.0,43.2,41.8,38.6,42.9,42.6,36.7
1655,M,TOTAL,FR,FR8,Mediterranee ,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,23.97,19.92,20.94,22.03,21.31,18.8,19.4,20.5,18.3,16.7,20.2,17.8,16.8,16.2,16.1,17.9,38.0,38.2,34.2,36.7,33.0,32.0
1656,M,TOTAL,FR,FR8,Mediterranee ,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,15.63,16.4,15.89,12.85,16.19,16.4,26.6,22.2,15.0,14.5,18.3,19.4,15.3,17.1,21.9,17.7,44.6,40.2,37.9,39.4,35.4,24.5
1657,M,TOTAL,,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,,,,6.86,3.86,7.1,7.1,7.6,3.3,6.7,10.0,5.3,5.3,7.3,7.3,,,,,,,
1658,M,TOTAL,,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,,,,3.37,6.12,5.0,4.4,9.2,8.1,5.4,7.0,7.0,4.9,13.6,12.0,,,,,,,
1659,M,TOTAL,,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,,,,4.13,3.37,4.4,0.9,5.5,3.7,10.6,2.0,3.1,4.2,2.2,3.5,,,,,,,
1660,M,TOTAL,,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J40-J47,Maladies chroniques des voies respiratoires inferieures,,,,17.05,14.42,18.8,17.1,15.2,16.7,18.8,19.3,15.5,22.0,20.9,15.9,,,,,,,
1661,M,TOTAL,FR,FR1,ile de France,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J45_J46,Asthme et etat de mal asthmatique,0.8,0.79,0.83,0.73,0.92,1.0,0.9,0.8,0.9,1.0,1.0,1.1,1.3,1.5,1.7,1.8,2.1,2.2,2.3,2.7,2.3,2.6
1662,M,TOTAL,FR,FR2,Bassin Parisien ,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J45_J46,Asthme et etat de mal asthmatique,1.53,1.38,1.23,0.77,0.61,0.5,0.8,1.5,0.6,1.2,1.4,1.5,1.1,1.8,1.7,1.8,2.7,3.2,1.8,4.2,2.7,2.9
1663,M,TOTAL,FR,FR2,Bassin Parisien ,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J45_J46,Asthme et etat de mal asthmatique,0.95,0.85,0.64,1.06,0.64,1.6,1.3,0.9,1.1,1.4,1.5,1.4,2.4,1.8,2.2,1.9,2.8,3.2,2.7,2.5,3.6,3.3
